id,text
2053150106116124928,"lanjut lagi bang, percuma profit kalo di rumah aja, duit banyak gizi buruk gabaik tw

yuk wd dulu walletmu 🤩 https://t.co/suHRwOiKeg"
2053243898643025920,"jujur ga pernah dateng ke posyandu 😭🙏
takut dikasi mbg dan malah ga kemakan
alhamdulillah udh ada rejeki untuk memenuhi gizi sendiri buat aku pribadi dan calon dedek"
2052993580919303936,"Baru menyadari sebuah privilege. Di ekonomi seperti ini, punya pilihan untuk ga harus berkarir di MBG atau koperasi merah putih 🥲

Aku kasian sama teman-temanku ahli gizi yg ga punya pilihan lain. Padahal kerja di MBG jg penuh tekanan. Dia cuma kerja ga ikut korupsi"
2052952261555539968,"Keren banget! Limbah minyak jelantah dari dapur MBG gak bakal terbuang percuma. ♻️ Lewat kolaborasi Pertamina &amp; BGN, limbahnya bakal diolah jadi bahan bakar pesawat ramah lingkungan (SAF). Gizi anak terpenuhi, lingkungan juga makin terjaga https://t.co/snv3YlMduV"
2052668527497348096,"Memasak Gizi, Meracik Harapan, Menyajikan Masa Depan ❤️

Yang dimasak bukan cuma makanan bergizi buat anak, tapi juga kesempatan kedua bagi yang mau berubah. Sudah bersertifikat dan diawasi.
Keren kan? 

#LanjutkanMBG
Gunung Dukono https://t.co/p8CTPcsGAK"
2052915806804366080,"Aku tida ikhlas duit negara dibuat mbg, ya walaupun baik tujuannya buat perbaikan gizi anak. Tapi masih ada hal yang lebih penting dari itu, jadi malah kayak menghambur²kan...😔"
2052626110706544896,"🚨 ICW LAPORKAN DUGAAN KORUPSI PENGADAAN SERTIFIKASI HALAL DI BADAN GIZI NASIONAL (BGN)

Indonesia Corruption Watch (ICW) resmi melaporkan dugaan korupsi pengadaan jasa sertifikasi halal di Badan Gizi Nasional tahun 2025 ke KPK.

🔴 Total anggaran: Rp141,79 miliar untuk 4.000 sertifikasi
🔴 Pemenang: PT BKI
🔴 Potensi kerugian negara: Rp49,5 miliar

Empat dugaan masalah utama:
1. Pengadaan tidak memiliki dasar hukum (seharusnya tanggung jawab SPPG, bukan BGN)
2. Memecah paket pengadaan agar menghindari tender & tanggung jawab PA
3. Dugaan ""pinjam bendera"" — PT BKI bukan Lembaga Pemeriksa Halal (LPH) yang resmi
4. Dugaan mark-up harga hingga Rp49,5 miliar

ICW menduga pelanggaran Pasal 2 & 3 UU Tipikor dan mendesak KPK segera menyelidiki.

Sumber: Siaran Pers ICW, 7 Mei 2026

#ICW #Korupsi #BGN #SertifikasiHalal #KPK #AntiKorupsi"
2052626583849198080,"MBG ini makin Lama Makin Gak Karuan Jluntrungan nya‼️
Dari atasi Stunting, penuhi Gizi Bocah Sekolah.. eh skr NAPI diurusin!

Menu makan NAPI alias Cadonk sbelum ada MBG aja udah Kek Makanan Kucing Liar, 

Bgitu pake MBG, apa gak Malah itu para NAPI dikasih Lauk Taik Kering⁉️🧐 https://t.co/sx8JW9p4g7"
2052212192595066880,"Nah, ternyata tidak sesederhana itu ya untuk belajar di program studi gizi. Apakah kalian setuju? atau ada Unpopular Opinion lain yg sering kalian dengar?
Tulis di kolom komentar ya 👍🏼 

#LAMPTKes #BeyondStandards #IAAHEH #PastiBermutu #gizi https://t.co/BsuYSvufOQ"
2052043349847375872,Kasian yg kuliah jurusan gizi 😔 ternyata semua tentang ikhlas
2051666662613517056,"Iya kak, itu bagian kritiknya. Mereka marah banget sama rekomendasi formula lanjutan (setelah ASI eksklusif 6 bulan), bilang seolah ASI dibuang & bayi disuruh ""ngedot"" susu formula. 

Padahal infografis di gambar sebelumnya itu panduan resmi Kemenkes soal komposisi & standar gizi formula lanjutan. 

Mau aku jelasin perbedaan ASI vs formula lebih detail? 😊"
2051219953769198080,"Ojol lawan arah, malah marah? 🤔

Kali ini ojol mengalami nasib apes, ketemu pengendara motor lain yg tidak terima melihat ojol seenaknya lawan arah di jln arah Mall Alam Sutera Tangerang.

Warning buat ojol2 lain yg suka lawan arah &amp; ugal2an, ngga semua orang di jln mau ngalah! https://t.co/K1jOXJyDmq"
2031400499925455104,"APA??? GIZI??? G I Z I ??????
Emak gw aja perjuangan jadi guru gamaen2 cuyy gue dulu sering ditinggal emak gue buat ikut pelatihan ini itu demi perjuangan hidup yg layak makanya gue mandiri dari kecil. Ehh sialnya mlh guru disepelein bgt malah mentingin espepegeh👎"
2057779864179269888,"oh ternyata kalo sakit perut haid tuh dibeliin alat pijat penghangat perut dan dibeliin makanan manis, kirain disuruh minum air anget dan sabar doang 😝😝 https://t.co/aa1XpxqwUE"
2058128958676488960,Oke ternyata tanpa uang kita masih bisa  order makanan tapi dengan biaya yang lain 😭 https://t.co/XPWoX6qUCk
2058388201493144064,"padahal waktu kecil paling ga suka sama makanan ini, skrg hampir tiap hari nyariin ini 🥹 https://t.co/CckAfytx0R"
2058366685799738880,"Kenapa ya orang² pada pelit banget gamau ngasih ⭐5 ke driver yang anter makanan, padahal itu berguna biar kami makin mudah dpt orderan 😣 -ness kecuali emng dpt driver yg ngeselin gpp ga dikasih hehe"
2056924271373668096,"tadi makan ketoprak di pinggir jalan, trs ngga jauh ada bapa2 duduk (gatau ngapain) iseng tanya ""udah makan pak? mau ini ga? mau yaa"" dia ngangguk iya

makanan jadi, dia pergi sebentar. gatau kmn ternyata manggil istri anaknya. plan 1 porsi makan bertiga katanya mereka blm makan dari semalem 😭 akhirnya gw tambah lg porsinya *crying"
2056511820127757056,"INI SIH INFO YANG BIKIN GUE MELONGO 😭
selama ini tiap lihat makanan kaleng langsung mikir ‘gak sehat’ 💀

eh ternyata sarden kalengan masih dianggap oke &amp; praktis buat stok di rumah 🥹✨ https://t.co/vDZfZjYQ2O"
2054737237690991104,"💚 Kadang heran, kalau ada muslim yang hati2 soal makanan haram, terutama babi, langsung disindir pake kalimat kayak “korupsi gak takut, bunuh orang gak takut tapi sama babi takut.”
itu jatuhnya nuduh, seolah-olah semua muslim yg hati2 soal babi dianggap jahat"
2058418350712389888,"LAWATAN KE DAPUR PENYEDIAAN MAKANAN JEMAAH HAJI MALAYSIA 🕋

Alhamdulillah, saya berkesempatan meninjau sendiri dapur penyediaan makanan buat jemaah haji Malaysia.

Keadaan dapur sangat bersih, teratur dan mematuhi standard kebersihan yang tinggi. Semua petugas turut menunjukkan komitmen yang amat baik dalam memastikan penyediaan makanan berada pada tahap terbaik.

Makanan yang disediakan bukan sahaja berkualiti, malah menepati cita rasa jemaah Malaysia. Istimewanya, chef berpengalaman dari Kedah turut memastikan setiap hidangan memenuhi standard yang ditetapkan.

Kebajikan dan keselesaan dhuyufurrahman sentiasa menjadi keutamaan. Kita usaha sebaiknya demi memastikan jemaah haji Malaysia dapat beribadah dengan tenang dan sempurna. 🤍

🤲🇲🇾

#SebarkanSalam
#MadaniMembantu

📸 Shafiq (Media YBM HEA)"
2058278408820551936,"@rapp_yoongi @tanyakanrl Ini fakta bangettt. Gue punya temen dari Jerman, bulan ini dateng ke Indo buat liburan. Trs pas nyamperin gw ke Jogja gw kasih bakpia 1 kotak. Sm mrk ternyata dimakan di bandara pas otw ke Flores. Kt mrk harga makanan di bandara kemahalan (padahal itungannya kurleb 2 Euro 😭)"
2058332163687227904,"💚 aku lg sakit kepala parah bgt diem aja belakang kepala rasa diiket kuat2 aku mau minum obat tp aku gk ada makanan, aku cek keterangan minum panadol ekstra katanya gpp diminum sebelum makan tp masalahnya aku ada gerd parah. beneran blh gk ya?"
2055507108314202112,"Ini lucu sih 😂

Jadi, Gubernur Maluku Utara Sherly Tjoanda lagi berkunjung ke rumah Ashanty,

Saat Ashanty lagi asyik cerita, bu Sherly malah sibuk ngelihatin makanan yg disajikan di depannya,

Akhirnya, bu Sherly nyomot makanan itu &amp; langsung hap dimasukin ke mulutnya 😂 https://t.co/2iH45QDGwc"
2053987293858251008,"💚 patah hati 😭 salah satu makanan favorite sender. Minimal bgt seminggu sekali pasti beli di sini. Dr sebelum ramadhan tempatnya kaya lg dibenerin, aku kira cm renovasi, ternyata 😭

Selain krn makanannya enak bgt, jd favorite krn di sana bersiiiih bgt, rapi, ramah 🥲 https://t.co/6ij0Z162ez"
2058192725783068928,"Jajanan ini dulu saya suka membelinya pas SD.

Ya karena sy suka semua makanan yg dibalur telur 😅😆

Bertahun2 kemudian akhirnya ketemu lg di Alkid, bedanya beli terus dikemas plastik

Kl pas SD ya ditusuk, langsung dimakan 😄

Makanan seperti ini punya memori tersendiri bagi saya

Uang saku yg terbatas di masa sekolah tentu bikin saya ga selalu bisa jajan semuanya

Apalagi pas mulai masuk SMP

Banyak makanan yg hanya bisa sy beli seminggu sekali misalnya karena ya ngumpulin duit atau karena kebutuhan khusus

Misalnya mie ayam, sy hanya membeli mie ayam kl mau les matematika 😅

Sy akan membeli batagor dan es kelapa muda kl mau les bahasa Inggris

Demikian itu karena ibu memberi sy uang saku secara mingguan jd harus pintar2 atur uangnya buat ongkos naik bus dan jajan

Pas masuk kelas 3 SMP malah kemudian jadi bulanan 😆

Kalau kamu dulu, uang sakunya dikasih harian, mingguan, atau bulanan?"
2058242415946063872,"PLN babi emang kasian yang usaha umkm ya Allah yg usaha pake eskrim cair, dagangan busuk, makanan basi, DASAR PEMERINTAH DZALIM🫵🏻

gue doain dibalas Allah di dunia dan akhirat. aamiin"
2058363990804517120,"@cigareaftrdeath aku sampe scroll notif sampe bawah bawah ngecek joel tag makanan apa engga. ternyata adaaa 😅
AKU HRS MAKAN MIE KUAH KAH HARI INI? 🥹"
2058390511153828096,"@FikRiddler @adanginyah Bnr jg sih.. Lempeng2 aja rasanya kek makanan tanpa garem, ga ada gurih2nya. Tp terlalu berliku jg menguras energi bgt. Intinya harus paham kapan merasa hubungan mulai terasa anyep, dan kapan malah terasa terlalu berbumbu. Karna perempuan itu lbh sering menggunakan perasaannya 🙃"
2058329786876145920,"TERIMAKACI KEPADA MOD AKU @Tenszchii karena pasti tiap cf dapet makanan enak dan dapet amplop✨✨

Yuyur ini enak bgt pie coklatnya sampe sisa dua biji aja, makasih banyak ya udah banyak ngebantu gummy walaupun km suka belok😖👍🏻

Tpi ternyata beloknya menjadi buzzer gummy xixixi https://t.co/LTIFrbXR4T"
2058419833545588992,"salah mesenin gua shopeefood, trs makanan nya dikasih buat abang shopeefood, then dia pesenin yg baru buat gua… 🥹💗 (padahal posisinya bisa dia keep buat dia sendiri or kasih ke adeknya atau temen nya),,,,,,,,, how lucky i am"
2056722329233989888,"INFO A1 TERNYATA SELAMA INI KITA KETIPU?!

Harusnya sedari dulu bisa makan sarden tiap hari tanpa WORRY ga sih??!😭😭
Jadi lega liat postingan ini. Ikan Sarden bukan UPF! Cocok buat stok makanan👌￼ https://t.co/b9a3bcGm8l"
2058450497577598976,"💬 tapi emang sih, kalo makan mie tuh gula darah cepet naiknya!! bibim naengmyeon atau sayuran bisa bikin naiknya agak pelan, tapi makanan kayak pyeongnaeng sama kalguksu kan cuma mie doang!!
🐿️ benerr, ada yang bilang kayak gitu juga
🐿️ jadi katanya sebelum makan pyeongnaeng makan banchan sayuran dulu baru makan mienya
🐿️ tapi kalo pengen ngerasain yang bener-bener pyeongnaeng tuh
🐿️ harus dimakan tanpa makan apa pun lagi
🐿️ rasa pertama dari pyeongnaeng ituloh
🐿️ tauuuu
🐿️ tau nggakk??
💬 gatau
🐿️ ohh gitu...yaa pokoknyaa..gitulahh
🐿️ sedih deh
💬 karna gula darahnya cepet naik ??
🐿️ huumㅋㅋㅋㅋ

jadi cepet ngantuk gituloh kalo abis mam mie tuh, gitu maksudnya"
2058171230965187072,"@sjfi_twider aku hantar barang dan makanan pun, cakap bahasa melayu dengan customer mat saleh, korea, china, jepun etc. paling basic diorang boleh faham ialah ""dah sampai"" dan ""terima kasih"". takde guna english dah. 👍 aku berbual dgn diorg sama mcm berbual dgn guard nepal dan worker bangla."
2058371496683380992,"@hizwani Abang aku sendiri, aku niat nak belanja diorang. Tapi abang aku g order makanan over than 100ringgit, lamb shank siapp. Padahal mak ayah aku amek makanan bawah 40ringgit je.. rase nye takde kene mengena dgn parents kot 🤔"
2058367319857038080,"@doublesixbabe @zeegot_ sama😂malah ku tantangin ""maju kau sini! beraninya dari blkg tiba di datengi plenger!"" trus juga ni hari pertama mati listrik kemarin, sekitar jam 10 malem keluar nyari makanan eh malah disebelah rumah kosong ada kepala nongol, mbatin ku dia juga kepo napa ni lampu blum idup juga"
2058273847720488960,"AKU MARAH KALII SUMPAH WEEE KELEN GAK KESEL WE?

AKU KESEL KALI HUEEEEE MONANGIS 😫 AKU JUGA MIKIRIN ORG YG BR PUNYA ELEKTRONIK DISAYANG2 TBTB GINI, STOK JUALAN BUAT BESOK SM LUSA JD BASI, ESKRIM FROZENFOOD CAIR SEMUA, MAKANAN JD BASI, IKAN AQUARIUM JD LEWAT, BANYAKLAH WE 😭"
2058431143268246016,bukannya kalau resto gak boleh bawa makanan atau minuman dari luar ya 😌
2058418792028644096,"Makasi persib udah juara, karena ini Mamaku bikin makanan enak-enak dari kemarin malem, bapakku tiba-tiba ngasih tambahan uang (buat nonton konser katanya) 😭😭"
2058217799106035968,ini lagi ngomongin onu yang katanya dia tuh berat badannya bertambah aka makin chubby gembuy mbuy 😚 ya gimana ya.. his jibsaram aja seperhatian itu soal makanan; min bilang kalo dia bakal masak apapun even semangkuk ramen tapi with lot care # tweet rps 🤡 https://t.co/LtTCcDX6Im
2058206265927734016,"#Keiju 260523 🫧 update

Keiju yapping tentang pengalamannya hari ini nonton baseball secara langsung. Saking serunya nonton baseball, Keiju ampe udh kenyang karena nonton & gak banyak makan di stadion,, padahal bnyk makanan enak disana... sugohaesseoyo buat hari ini Kyeiju!! Seneng bgt liat Iju happy & semangat selama di stadion baseball🙂‍↕️🩷🫳
#KickFlip #킥플립"
2058160125907729920,"Ditanya rekomendasi restoran enak di Korea, Park Jihoon malah jualan Kiyoung Chicken sama Suntory Highball 😂

💬: ""Ada rekomendasi restoran enak (matjib) ga?""
🐰: ""Kalo restorannya aku kurang tahu, tapi kalo menu makanan yang mau aku rekomendasiin ada..""
💬: ""Oh ya? Apa tuh?""
🐰: ""Kiyoung Chicken.. and Suntory Highball! 👍""

Kombinasi maut kata Jihoon.. dikasih jempol mantap 😂

Tolong dinaikin gaji modelnya 🙏"
2058050086148488960,"Bahas food reaction di Kitchen Soldier, Yoon Kyungho curhat syutingnya susah karena harus pake kipas kecepatan tinggi. Park Jihoon penasaran, supnya beneran enak kah? 

Ternyata kru emang nyiapin makanan enak biar aktingnya makin mantep.

💪:​ ""I found it really hard to keep from laughing during this scene.""
​👨: ""You remember that, right? The secret to expressing how tasty the food was, was using a high-powered fan. They'd blow it directly in my face, and k had to keep my eyes open without blinking.""
​🐰: ""Sunbaenim, was that soup i made really tasty?""
​👨"" It was delicious. Actually, the food team made the dishes really well. Although, you two couldn't really eat much, could you? You were too busy cooking."""
2058261268046500096,"thankyou papaa bounn, bos kecil dan teman' ade tataa yng dah datengg.. jangan lupa istirahat yng ckup, makan makanan yng enakk.. 2 hari inii kalian hebatt semuaa 🫠🫠 bukan 2 har inii sih tapi setiap hari kalian selalu hebat thankyou dh kasih perform terbaik buat kita para fans 🤍

especially abang ppe dan ade tataa jangan lupa istirahat yaa, bilang ke tataa dia hebatt bangett danceny super emezinggg gaperlu minta maaf buat hari ini kita semua sayang santa dan mau santa tetep sehat dan ketawa kaya biasanya.. tugas ade tataa sekarang mam enak, minum obat dan istirahat yang cukup biar cepet sembuh 🤍🤍 abang ppe jugaa harus istirahat mam yang enakk yaa istirahat yang ckup jugaa!! temenin ade tataa jangan lupa ajak miiang yaa daddy 🫳🫳🫳

PERTHSANTA LIGHTS OUT

#LOLFanFest2026D2"
2057845459998348032,"Kayak pacarku yg setiap kali aku menstruasi, dia selalu masak (setiap ga mens juga sih). Tapi kalau lagi mens, masaknya beneran banyak dan beragam terus dia sering bilang “kalau makan makanan yg cantik, nanti mood kamu ikutan bagus sayang.” 😂😂😭 https://t.co/rgl70syyjk"
2058384707952538112,"sebenarnya hipokrit sih hina2 Indonesia, tapi top spotity, netflix, tiktoknya media Indonesia. not to mention makanan, budaya, trend tiktok yg dikonsumsi
Kok mau2nya konsumsi hal dari negara yg katanya malu2in dan kampungan wkwkk
Keep crying yall, keep listen Indonesia’s music😗"
2055050296502756096,"Analoginya sederhana, Nadiem diibaratkan pasien, sedangkan Jamdatun sebagai dokternya. 

Pasien BERKONSULTASI kepada dokter mengenai menu makanan yang harus dikonsumsi, dokter tau bahwa menurut rekam medis pasien tersebut memiliki GEJALA diabetes.

Berdasarkan pertimbangan tersebut maka dokter MENYARANKAN agar pasien tidak lagi mengkonsumsi gula tebu, namun menggantinya dengan gula dari daun stevia. 

Pasien yang merasa bahwa dirinya sehat  tidak mengindahkan sara dari dokter, dia tetap mengkonsumsi gula tebu. 

Setahun berlalu, pasien mulai merasa ada perubahan drastis pada tubuhnya. Dia mengalami disfungsi ereksi dan muncul bercak hitam di area lipatan tubuh (seperti leher atau ketiak), yang menjadi tanda resistensi insulin.

Perubahan tersebut diketahui oleh istri si pasien, dia memaksa agar suaminya pergi ke RS untuk memeriksakan kesehatan, hasil medical check up menunjukkan bahwa kadar gula darah pasien meningkat dan melebihi ambang batas sehingga menyebabkan rusaknya pankreas.

Dokter menyarankan agar pasien menjalani perawatan, namun pasien menolak dan justru balik menyalahkan dokter. Alasannya dia sudah pernah berkonsultasi dengan dokter... Kan aneh banget ini pasien.. 🙈

Begitulah kira-kira yg terjadi dengan Nadiem, dimana dia memang pernah BERKONSULTASI dengan Jamdatun untuk meminta saran terkait rencana kebijakan pembelian laptop.

Karena Jamdatun mengetahui bahwa perusahaan Gojek milik Nadiem pernah disuntik investasi oleh Google pada tahun 2017, ketika itu Nadiem belum dilantik menjadi menteri. 

Berdasarkan fakta tersebut, guna mencegah terjadinya konflik kepentingan dalam program pengadaan laptop, Jamdatun membuat garis merah dengan menyarankan pembelian laptop berbasis windows. 

Mendapatkan saran tersebut, Nadiem malah ngeyel dam kekueh membeli laptop chromebook, akhirnya kini terlibat kasus hukum dan Nadiem dianggap t telah memperkaya korporasi. Nadiem gak terima lalu mencoba meraih simpati masyarakat dengan menyebarkan isu bahwa dibalik kebijakan yang diambilnya selalu berkonsultasi dengan Jamdatun, namun tidak menjelaskan bahwa dalam pengambilan keputusan dirinya sama sekali tak mau mengikuti saran dari Jamdatun.

Ya, konsultasi yang dilakukan oleh Nadiem cuma formalitas belaka, guna melegitimasi keputusan yang telah ditetapkan jauh sebelum dia menjabat sebagai menteri.

Begitulah modus yang coba disembunyikan oleh Nadiem dari perhatian publik."
2054795915295440896,"Suamiku berangkat ngantor, “aku mampir point lagi ya, bilangnya gimana nanti? Yg rasa-rasa gitu? Mau beliin pak Rahmat” 
Wkwkwkwk dia abis pamer terus mau beliin buat nyicipin. Sama aja ternyataa bapak-bapak ini kalo urusan makanan suka pamer ke temen2nyaa 🤣🤣"
2054780007604769024,"Bukannya simpel aja yak?

- ngabisin makanan yg emang porsinya kita -&gt; normal, bukan rakus
- kalo ga sanggup ngabisin -&gt; minta take away atau bawa plastik dari rumah, bungkuss

Jujur baru tau banyak yg berpendapat ngabisin makanan = rakus 😅"
2054791242412859904,"i love kantorku skrng🥰
dulu buat nyemil aja harus sembunyi², pindah kesini justru tiap hari disediain makanan buat nyemil🥹 https://t.co/hSO5lKC3mA"
2054710477356429056,"guee semalemm pulangg kerjaa dan niatnya tidurann dikitt sambill kirim laporann kee grup...
ehh malahh ketidurann anyingg😭😭
seragam belom dilepas, laporan belom dikirim, makanan gue juga belom dimakan😭😭"
2054724486105273088,"PLN dari jam 11 malam ngaduin keluhan ditunggu sampai jam 1 pagi ga datang, terus bikin janji jam 5 subuh sampai sekarang ga datang. Maksudnya stok makanan kita harus sampai busukkah nungguin mereka? Ini juga mau pergi gereja bentar lagi dan mereka masih belum datang 😭"
2054632824582628096,"Semenjak jd mahasiswa akhir aku bener2 mengurangi impulsive buying, apalagi belanja online. Dulu punya skincar atau make up harus lebih dari 1 jenis/merek, sekarang punya 1 aja ternyata cukup. Kalau makanan aku masih banyak mau si…tp untung aku tinggal di kabupaten jd ya ytta😂"
2054625022267047936,"DEMI APAA⁉️

Spagheti 3ribuan ini ternyata ENAK BANGETTTTT😭😭 Fix ini jadi makanan yg wajib masuk keranjah kalo belanjaaaa🤤🤤 https://t.co/KJv9cnaceA"
2054719101562659072,"Gue kira temptation terbesar gue buat belanja pas diskon tuh skin care, ternyataa ada yang lebih tempting, makanan kucing 😭😭😭"
2054593119774223872,padahal dia cerita dia ga terbiasa dan ga nyaman dengan kalajengking tapi karena ketemu tbtb di loksyut dan kalajengking nya gaada tempat pulang trs taeyong kasian dibawa pulang dipelihara dibeliin rumah dan makanan pula ;( the cutest yet sweet human being 🥹 inilah dunia taeyong
2054603650908172032,"dia baru dapet uang banyak beli makanan banyak eh pas makan malah meratapi diri😭

#WUTheSeriesEP2"
2054644303281165056,"Klo makan semua ditanggung negara kita kapan sekolahnya🤣 kita kapan punya jalan bagus, transportasi bagus🤣 demi makan🤣 makan yg dikorup🤣 padahal daun singkong telor sama terasi ge bisa bikin sendiri 🤣 tapi lebih milih makanan asbun ini 🤣 gajelas lu semuaaaaaaaaa🤣🤣bangal"
2054544226361466880,"Habis nonton klipnya Raditya Dika. Makanan terenak yg pernah dia makan, tongseng kambing buatan Chef Renatta. Katanya, rasa enaknya masih kebayang sampe berbulan2. 

Jadi penasaran, apa makanan terenak yg pernah lo rasakan? 

Me: Soto Lamongan Cak Har Surabaya. Enak banget ☺️☝🏻 https://t.co/hGhQJK02OI"
2054566736687771904,"Part 2 lanjut makan lagii😭

kali ini di 
📍Xia Dimsum

Setelah hidup di jkt 1 taun gue baru sadar ternyata makanan di Malang semurah itu😭

semua ini totalnya cuma 80 ribuan😭 https://t.co/I8iroz333b"
2054552237729586944,"Funfact makanan 🫣

Tau ga? klo Telur rebus ternyata lebih mengenyangkan daripada telur goreng, meski kalorinya lebih rendah loh.

itu smua krn proteinnya lebih mudah dicerna tubuh. 

Jd Kalian suka telur dimasak gimana? Rebus, dadar, atau orak-arik? https://t.co/FX8rGmPFQO"
2054553108425129984,"lagi main ke rumah cowokku, dia nyuci baju sendiri, cuci piring sendiri, masakin makanan, beberes sendiri. katanya “udah kaya ditungguin majikan” 😭😭😭"
2045341145241423872,"Banyak warga yg ngasih makanan ke anak jalanan . Tapi Ternyata makanan yg di kasih ke anak jalanan sering di ambil oleh preman . 
Kasihan banget anak anak itu  . Tentunya mereka gak berani sama preman . Tega banget sih 🥺 https://t.co/4eTCWsB0f9"
2031516769463291904,"SEKOLAH DI PAMEKASAN TOLAK PAKET MAKANAN BERGIZI GRATIS KARENA DINILAI TIDAK LAYAK👀‼ 

Sebuah video yang beredar di media sosial memperlihatkan penolakan paket program Makan Bergizi Gratis (MBG) oleh pihak sekolah di SMA Negeri 2 Pamekasan, Jawa Timur, pada Senin, 9 Maret 2026.

Dalam video tersebut terlihat paket makanan yang dikirim disebut sebagai jatah untuk tiga hari. Isi paket terdiri dari dua potong tempe, dua potong tahu, serta satu ekor ikan lele yang masih dalam kondisi mentah dan telah dimarinasi.

Pihak sekolah menilai makanan tersebut tidak layak untuk langsung dibagikan kepada siswa maupun guru. 

Terlebih, ikan lele yang masih utuh terlihat masih memiliki kumis sehingga dikhawatirkan cepat membusuk dan dapat memengaruhi kualitas bahan makanan lainnya.

Atas pertimbangan keamanan dan kesehatan, pihak sekolah akhirnya memutuskan menolak dan mengembalikan paket makanan tersebut kepada dapur penyedia. 

Dalam rekaman video juga terdengar kekecewaan dari pihak sekolah terhadap kualitas makanan yang diterima.

Pihak sekolah bahkan menyebut kemungkinan akan melakukan evaluasi terhadap kerja sama penyediaan makanan apabila kondisi serupa kembali terjadi. 

Proses pengembalian paket makanan ke kendaraan pengantar juga terekam dalam video yang beredar tersebut.

🎥Istimewa
#elshintaviral"
2036683280930509056,"-star BND lagi mabar PUBG terus tesan nanya strategi ke woonhak Ehh woonhak nya malah scroll makanan 🤣🤣🤣 aduh dede pikirannya makanan terus  🤣🤣
 https://t.co/x4uuVNcsGi"
2043498776476954880,"makanan sekarang pada aneh aku kira cuma mainan ternyata real makanan AYAM GLITTER PINK 😭kemarin risol matcha sekarang ayam glitter pink, ayo habis ini apa lagi?😭 https://t.co/gRgeOvxzws"
2043512914225824000,"anjir aku masih sedih bgt ditinggal kucingku, masih kebayang dia ada di rumah. makanan dia masih ada, kasur dia masih ada, yg ga ada malah dia nya😭"
2043527680457416960,"Baca replies di sini, miris. Malah banyak yang memojokkan sender 😭 Padahal sender ingin berhati-hati sebelum menerima makanan pemberian rekan kerjanya. 

Untuk sender: kamu boleh bertanya ke rekan kerja tanpa menyinggung perasaannya, coba jelaskan maksudmu, biar tidak salah paham. 

Aku punya ex-rekan kerja orang Bali di sini, sampai sekarang masih berteman, dia beragama Hindu, dia ini baik dan concern banget sebelum menawari makanan ke aku. Dia tahu halal-haram dan aku selalu bertanya apa bahan, cara pengolahan dan details makanan itu. Dia selalu terbuka soal ini dan kalau share makanan pasti yang dia beli, tidak mengandung bahan haram dan bukan yang dia masak. Harusnya kita cukup dewasa, terbuka soal batasan agama masing-masing, saling menghargai dan hidup rukun. Love this Balinese lady 🫶🏽"
2043526498301480960,Gw sebagai yg gabisa bedain makanan basi be like 😃🤡 terlanjur 👉👈
2043513552410173952,"Keinget trend ortu yang ninggalin anaknya bareng makanan (sambil direkam) katanya ""tunggu ibu/ayah balik baru makan"" tapi anaknya diem diem udah makan duluan, gemesss banget😭"
2043462259377413888,"NGERI !!
Emilia seorang ibu rumah tangga di desa Pai, Kec. Wera, Kab. Bima ( NTB ) dilaporkan ke Polisi oleh SPPG Oi Tui krn mengkritik menu makanan MBG yg diduga tdk layak dikonsumsi utk ibu hamil.
Selain itu, penerima hrs mengambil sendiri pd malam hari dan bawa plastik kresek sendiri. 🤔

Kabarnya, Polres Bima Kota sdh melayangkan surat panggilan. Pulisi Gercep amat ya ! 🤣 
@DivHumas_Polri 
@Polres_Kab_Bima"
2043487305122595072,"@Rickyshenu ✶ hey temen-temen semua! seneng banget bisa serumah with banyak orang-orang keren :3 yeaaay, namaku Aileen! tapi biasanya dipanggil Ian &lt;3 mmm mau bertanya apa ya…? boleh aku kepo kalo misal jadi makanan, kalian mau jadi makanan apa dan kenapa ya? 💧 https://t.co/Wtjjyr3IAY"
2043471487471076096,"Sehari aja gw paniknya gak ketolong. Gw langsung check out makanan lain yang lebih mahal dan wangi. Pernah ganti pakan 2-3x, ternyata dia bosen sama yang lama.

Ya Allah kucing incess memang gitu sifatnya 🫠"
2043378688834831104,"PD: Net, apa kamu cuma suka Foy Thong (sejenis makanan penutup Thailand) .?
🖤: Hah .?
PD: Kamu cuma suka Foy Thong .?
🖤: Aku suka Foy Thong, dan juga suka orang yang makan Foy Thong.
🥕: Bagus. Aku makan Thong Yip (makanan penutup Thailand lainnya).
🖤: Gak, tapi aku suka orang yang suka makan makanan manis. Karena secara pribadi, aku nggak terlalu sering makan makanan manis, tetapi setelah ketemu mereka, semuanya berubah.
🦖: Berubah banyak, ya .?
🖤: Suara apa itu .?
🖤: Sejujurnya, lebih baik kita makan di tokoku aja, karena ..
🦖: JJ, apakah kamu akan datang ke toko ini .?
🥕: Aku ingin pindah.

MYSTERY WITH LUAT EP2
#สืบคดีลับข้ามภพEP2"
2043342776084090880,"entahlah, makan dubai chewy cookie malah keinget makanan ini 😁 https://t.co/6ORFCPzPzM"
2043340439491883008,"diet ternyata, bukan ga cocok sama makanan LA 🥲 @dindappd"
